P_G2_MW,P_G3_MW
42.742,126.12
42.742,126.722
42.742,127.324
42.742,129.13
42.742,129.732
42.742,130.936
42.742,131.538
42.742,132.742
42.742,133.344
42.742,134.548
42.742,135.151
42.742,136.355
42.742,136.957
42.742,138.763
42.742,139.365
42.742,140.569
43.043,126.12
43.043,126.421
43.043,126.722
43.043,127.324
43.043,127.625
43.043,127.926
43.043,128.227
43.043,128.528
43.043,128.829
43.043,129.13
43.043,129.732
43.043,130.033
43.043,130.334
43.043,130.635
43.043,130.936
43.043,131.538
43.043,131.839
43.043,132.14
43.043,132.441
43.043,132.742
43.043,133.344
43.043,133.646
43.043,133.946
43.043,134.248
43.043,134.548
43.043,135.151
43.043,135.452
43.043,135.752
43.043,136.054
43.043,136.355
43.043,136.957
43.043,137.258
43.043,137.559
43.043,137.86
43.043,138.161
43.043,138.462
43.043,138.763
43.043,139.365
43.043,139.666
43.043,139.967
43.043,140.268
43.043,140.569
43.645,126.12
43.645,126.421
43.645,126.722
43.645,127.324
43.645,127.625
43.645,127.926
43.645,128.227
43.645,128.528
43.645,128.829
43.645,129.13
43.645,129.732
43.645,130.033
43.645,130.334
43.645,130.635
43.645,130.936
43.645,131.538
43.645,131.839
43.645,132.14
43.645,132.441
43.645,132.742
43.645,133.344
43.645,133.646
43.645,133.946
43.645,134.248
43.645,134.548
43.645,135.151
43.645,135.452
43.645,135.752
43.645,136.054
43.645,136.355
43.645,136.957
43.645,137.258
43.645,137.559
43.645,137.86
43.645,138.161
43.645,138.462
43.645,138.763
43.946,126.12
43.946,126.722
43.946,127.324
43.946,129.13
43.946,129.732
43.946,130.936
43.946,131.538
43.946,132.742
43.946,133.344
43.946,134.548
43.946,135.151
43.946,136.355
43.946,136.957
43.946,138.763
44.247,126.12
44.247,126.421
44.247,126.722
44.247,127.324
44.247,127.625
44.247,127.926
44.247,128.227
44.247,128.528
44.247,128.829
44.247,129.13
44.247,129.732
44.247,130.033
44.247,130.334
44.247,130.635
44.247,130.936
44.247,131.538
44.247,131.839
44.247,132.14
44.247,132.441
44.247,132.742
44.247,133.344
44.247,133.646
44.247,133.946
44.247,134.248
44.247,134.548
44.247,135.151
44.247,135.452
44.247,135.752
44.247,136.054
44.247,136.355
44.247,136.957
44.247,137.258
44.247,137.559
44.247,137.86
44.247,138.161
44.247,138.462
44.247,138.763
44.85,126.12
44.85,126.421
44.85,126.722
44.85,127.324
44.85,127.625
44.85,127.926
44.85,128.227
44.85,128.528
44.85,128.829
44.85,129.13
44.85,129.732
44.85,130.033
44.85,130.334
44.85,130.635
44.85,130.936
44.85,131.538
44.85,131.839
44.85,132.14
44.85,132.441
44.85,132.742
44.85,133.344
44.85,133.646
44.85,133.946
44.85,134.248
44.85,134.548
44.85,135.151
44.85,135.452
44.85,135.752
44.85,136.054
44.85,136.355
44.85,136.957
44.85,137.258
44.85,137.559
44.85,137.86
44.85,138.161
45.15,126.12
45.15,126.722
45.15,127.324
45.15,129.13
45.15,129.732
45.15,130.936
45.15,131.538
45.15,132.742
45.15,133.344
45.15,134.548
45.15,135.151
45.15,136.355
45.15,136.957
45.15,138.161
45.452,125.518
45.452,125.819
45.452,126.12
45.452,126.722
45.452,127.324
45.452,129.13
45.452,129.732
45.452,130.936
45.452,131.538
45.452,132.742
45.452,133.344
45.452,134.548
45.452,135.151
45.452,136.355
45.452,136.957
45.452,137.559
45.452,137.86
45.452,138.161
45.753,125.518
45.753,126.722
45.753,127.324
45.753,129.13
45.753,129.732
45.753,130.936
45.753,131.538
45.753,132.742
45.753,133.344
45.753,134.548
45.753,135.151
45.753,136.355
45.753,136.957
45.753,137.559
46.054,125.518
46.054,125.819
46.054,126.12
46.054,126.421
46.054,126.722
46.054,127.324
46.054,127.625
46.054,127.926
46.054,128.227
46.054,128.528
46.054,128.829
46.054,129.13
46.054,129.732
46.054,130.033
46.054,130.334
46.054,130.635
46.054,130.936
46.054,131.538
46.054,131.839
46.054,132.14
46.054,132.441
46.054,132.742
46.054,133.344
46.054,133.646
46.054,133.946
46.054,134.248
46.054,134.548
46.054,135.151
46.054,135.452
46.054,135.752
46.054,136.054
46.054,136.355
46.054,136.957
46.054,137.258
46.054,137.559
46.656,125.518
46.656,125.819
46.656,126.12
46.656,126.421
46.656,126.722
46.656,127.324
46.656,127.625
46.656,127.926
46.656,128.227
46.656,128.528
46.656,128.829
46.656,129.13
46.656,129.732
46.656,130.033
46.656,130.334
46.656,130.635
46.656,130.936
46.656,131.538
46.656,131.839
46.656,132.14
46.656,132.441
46.656,132.742
46.656,133.344
46.656,133.646
46.656,133.946
46.656,134.248
46.656,134.548
46.656,135.151
46.656,135.452
46.656,135.752
46.656,136.054
46.656,136.355
46.957,125.518
46.957,126.722
46.957,127.324
46.957,129.13
46.957,129.732
46.957,130.936
46.957,131.538
46.957,132.742
46.957,133.344
46.957,134.548
46.957,135.151
46.957,136.355
47.258,125.518
47.258,126.722
47.258,127.324
47.258,129.13
47.258,129.732
47.258,130.936
47.258,131.538
47.258,132.742
47.258,133.344
47.258,134.548
47.258,135.151
47.258,135.752
47.258,136.054
47.258,136.355
47.559,125.518
47.559,126.722
47.559,127.324
47.559,129.13
47.559,129.732
47.559,130.936
47.559,131.538
47.559,132.742
47.559,133.344
47.559,134.548
47.559,135.151
47.559,135.752
47.86,125.518
47.86,125.819
47.86,126.12
47.86,126.421
47.86,126.722
47.86,127.324
47.86,127.625
47.86,127.926
47.86,128.227
47.86,128.528
47.86,128.829
47.86,129.13
47.86,129.732
47.86,130.033
47.86,130.334
47.86,130.635
47.86,130.936
47.86,131.538
47.86,131.839
47.86,132.14
47.86,132.441
47.86,132.742
47.86,133.344
47.86,133.646
47.86,133.946
47.86,134.248
47.86,134.548
47.86,135.151
47.86,135.452
47.86,135.752
48.462,124.314
48.462,124.615
48.462,124.916
48.462,125.518
48.462,125.819
48.462,126.12
48.462,126.421
48.462,126.722
48.462,127.324
48.462,127.625
48.462,127.926
48.462,128.227
48.462,128.528
48.462,128.829
48.462,129.13
48.462,129.732
48.462,130.033
48.462,130.334
48.462,130.635
48.462,130.936
48.462,131.538
48.462,131.839
48.462,132.14
48.462,132.441
48.462,132.742
48.462,133.344
48.462,133.646
48.462,133.946
48.763,124.314
48.763,124.916
48.763,125.518
48.763,126.722
48.763,127.324
48.763,129.13
48.763,129.732
48.763,130.936
48.763,131.538
48.763,132.742
48.763,133.344
48.763,133.946
49.064,124.314
49.064,124.615
49.064,124.916
49.064,125.518
49.064,125.819
49.064,126.12
49.064,126.421
49.064,126.722
49.064,127.324
49.064,127.625
49.064,127.926
49.064,128.227
49.064,128.528
49.064,128.829
49.064,129.13
49.064,129.732
49.064,130.033
49.064,130.334
49.064,130.635
49.064,130.936
49.064,131.538
49.064,131.839
49.064,132.14
49.064,132.441
49.064,132.742
49.064,133.344
49.064,133.646
49.064,133.946
49.666,124.314
49.666,124.615
49.666,124.916
49.666,125.518
49.666,125.819
49.666,126.12
49.666,126.421
49.666,126.722
49.666,127.324
49.666,127.625
49.666,127.926
49.666,128.227
49.666,128.528
49.666,128.829
49.666,129.13
49.666,129.732
49.666,130.033
49.666,130.334
49.666,130.635
49.666,130.936
49.666,131.538
49.666,131.839
49.666,132.14
49.666,132.441
49.666,132.742
49.967,124.314
49.967,124.916
49.967,125.518
49.967,126.722
49.967,127.324
49.967,129.13
49.967,129.732
49.967,130.936
49.967,131.538
49.967,132.742
50.268,124.314
50.268,124.916
50.268,125.518
50.268,126.722
50.268,127.324
50.268,129.13
50.268,129.732
50.268,130.936
50.268,131.538
50.268,132.14
50.268,132.441
50.268,132.742
50.569,124.314
50.569,124.916
50.569,125.518
50.569,126.722
50.569,127.324
50.569,129.13
50.569,129.732
50.569,130.936
50.569,131.538
50.569,132.14
50.87,124.314
50.87,124.615
50.87,124.916
50.87,125.518
50.87,125.819
50.87,126.12
50.87,126.421
50.87,126.722
50.87,127.324
50.87,127.625
50.87,127.926
50.87,128.227
50.87,128.528
50.87,128.829
50.87,129.13
50.87,129.732
50.87,130.033
50.87,130.334
50.87,130.635
50.87,130.936
50.87,131.538
50.87,131.839
50.87,132.14
51.472,121.906
51.472,122.207
51.472,122.508
51.472,123.712
51.472,124.013
51.472,124.314
51.472,124.615
51.472,124.916
51.472,125.518
51.472,125.819
51.472,126.12
51.472,126.421
51.472,126.722
51.472,127.324
51.472,127.625
51.472,127.926
51.472,128.227
51.472,128.528
51.472,128.829
51.472,129.13
51.472,129.732
51.472,130.033
51.472,130.334
51.472,130.635
51.472,130.936
51.773,121.906
51.773,122.508
51.773,123.712
51.773,124.916
51.773,125.518
51.773,126.722
51.773,127.324
51.773,129.13
51.773,129.732
51.773,130.936
52.074,121.906
52.074,122.207
52.074,122.508
52.074,123.712
52.074,124.013
52.074,124.314
52.074,124.615
52.074,124.916
52.074,125.518
52.074,125.819
52.074,126.12
52.074,126.421
52.074,126.722
52.074,127.324
52.074,127.625
52.074,127.926
52.074,128.227
52.074,128.528
52.074,128.829
52.074,129.13
52.074,129.732
52.074,130.033
52.074,130.334
52.074,130.635
52.074,130.936
52.676,123.712
52.676,124.013
52.676,124.314
52.676,124.615
52.676,124.916
52.676,125.518
52.676,125.819
52.676,126.12
52.676,126.421
52.676,126.722
52.676,127.324
52.676,127.625
52.676,127.926
52.676,128.227
52.676,128.528
52.676,128.829
52.676,129.13
52.676,129.732
52.676,130.033
52.676,130.334
52.977,123.712
52.977,124.916
52.977,125.518
52.977,126.722
52.977,127.324
52.977,129.13
52.977,129.732
52.977,130.334
53.278,122.508
53.278,122.809
53.278,123.11
53.278,123.712
53.278,124.916
53.278,125.518
53.278,126.722
53.278,127.324
53.278,129.13
53.278,129.732
53.278,130.033
53.278,130.334
53.579,122.508
53.579,123.11
53.579,123.712
53.579,124.916
53.579,125.518
53.579,126.722
53.579,127.324
53.579,129.13
53.88,122.508
53.88,122.809
53.88,123.11
53.88,123.712
53.88,124.013
53.88,124.314
53.88,124.615
53.88,124.916
53.88,125.518
53.88,125.819
53.88,126.12
53.88,126.421
53.88,126.722
53.88,127.324
53.88,127.625
53.88,127.926
53.88,128.227
53.88,128.528
53.88,128.829
53.88,129.13
54.482,122.508
54.482,122.809
54.482,123.11
54.482,123.712
54.482,124.013
54.482,124.314
54.482,124.615
54.482,124.916
54.482,125.518
54.482,125.819
54.482,126.12
54.482,126.421
54.482,126.722
54.482,127.324
54.482,127.625
54.482,127.926
54.783,122.508
54.783,123.11
54.783,123.712
54.783,124.916
54.783,125.518
54.783,126.722
54.783,127.324
54.783,127.926
55.084,121.906
55.084,122.207
55.084,122.508
55.084,123.11
55.084,123.712
55.084,124.916
55.084,125.518
55.084,126.722
55.084,127.324
55.084,127.625
55.084,127.926
55.385,121.906
55.385,123.11
55.385,123.712
55.385,124.916
55.385,125.518
55.385,126.722
55.686,121.906
55.686,122.207
55.686,122.508
55.686,122.809
55.686,123.11
55.686,123.712
55.686,124.013
55.686,124.314
55.686,124.615
55.686,124.916
55.686,125.518
55.686,125.819
55.686,126.12
55.686,126.421
55.686,126.722
56.288,121.906
56.288,122.207
56.288,122.508
56.288,122.809
56.288,123.11
56.288,123.712
56.288,124.013
56.288,124.314
56.288,124.615
56.288,124.916
56.288,125.518
56.288,125.819
56.288,126.12
56.589,121.906
56.589,123.11
56.589,123.712
56.589,124.916
56.589,125.518
56.589,126.12
56.89,121.906
56.89,122.207
56.89,122.508
56.89,122.809
56.89,123.11
56.89,123.712
56.89,124.013
56.89,124.314
56.89,124.615
56.89,124.916
56.89,125.518
56.89,125.819
56.89,126.12
57.492,121.906
57.492,122.207
57.492,122.508
57.492,122.809
57.492,123.11
57.492,123.712
57.492,124.013
57.492,124.314
57.492,124.615
57.492,124.916
57.793,121.906
57.793,123.11
57.793,123.712
57.793,124.916
58.094,121.304
58.094,121.605
58.094,121.906
58.094,123.11
58.094,123.712
58.094,124.314
58.094,124.615
58.094,124.916
58.395,121.304
58.395,123.11
58.395,123.712
58.395,124.314
58.696,121.304
58.696,121.605
58.696,121.906
58.696,122.207
58.696,122.508
58.696,122.809
58.696,123.11
58.696,123.712
58.696,124.013
58.696,124.314
59.298,120.1
59.298,120.401
59.298,120.702
59.298,121.304
59.298,121.605
59.298,121.906
59.298,122.207
59.298,122.508
59.298,122.809
59.298,123.11
59.599,120.1
59.599,120.702
59.599,121.304
59.599,123.11
59.9,119.498
59.9,119.799
59.9,120.1
59.9,120.702
59.9,121.304
59.9,122.508
59.9,122.809
59.9,123.11
60.201,119.498
60.201,120.702
60.201,121.304
60.201,122.508
60.502,119.498
60.502,119.799
60.502,120.1
60.502,120.401
60.502,120.702
60.502,121.304
60.502,121.605
60.502,121.906
60.502,122.207
60.502,122.508
61.104,119.498
61.104,119.799
61.104,120.1
61.104,120.401
61.104,120.702
61.405,119.498
61.405,120.702
61.706,119.498
61.706,119.799
61.706,120.1
61.706,120.401
61.706,120.702
62.308,118.294
62.308,118.595
62.308,118.896
62.308,119.498
62.308,119.799
62.308,120.1
62.609,118.294
62.609,118.896
62.609,119.498
62.609,120.1
62.91,118.294
62.91,118.896
62.91,119.498
62.91,119.799
62.91,120.1
63.211,118.294
63.211,118.896
63.512,118.294
63.512,118.595
63.512,118.896
124.916,55.084
124.916,55.385
124.916,55.686
124.916,56.89
124.916,57.191
124.916,57.492
125.217,55.084
125.217,55.686
125.217,56.89
125.217,57.492
125.518,55.084
125.518,55.385
125.518,55.686
125.518,56.89
125.518,57.191
125.518,57.492
126.12,55.084
126.12,55.385
126.12,55.686
126.12,55.987
126.12,56.288
126.421,55.084
126.421,56.288
126.722,55.084
126.722,55.385
126.722,55.686
126.722,55.987
126.722,56.288
127.324,53.278
127.324,53.579
127.324,53.88
127.324,54.181
127.324,54.482
127.625,53.278
127.625,54.482
127.926,51.472
127.926,51.773
127.926,52.074
127.926,52.375
127.926,52.676
127.926,53.278
127.926,53.88
127.926,54.181
127.926,54.482
128.227,51.472
128.227,52.676
128.227,53.278
128.227,53.88
128.528,51.472
128.528,51.773
128.528,52.074
128.528,52.375
128.528,52.676
128.528,53.278
128.528,53.579
128.528,53.88
129.13,47.86
129.13,48.161
129.13,48.462
129.13,49.064
129.13,49.365
129.13,49.666
129.13,49.967
129.13,50.268
129.13,50.569
129.13,50.87
129.13,51.472
129.13,51.773
129.13,52.074
129.13,52.375
129.13,52.676
129.431,47.86
129.431,48.462
129.431,49.064
129.431,50.87
129.431,51.472
129.431,52.676
129.732,46.054
129.732,46.355
129.732,46.656
129.732,47.258
129.732,47.559
129.732,47.86
129.732,48.462
129.732,49.064
129.732,50.87
129.732,51.472
129.732,52.074
129.732,52.375
129.732,52.676
130.033,46.054
130.033,46.656
130.033,47.258
130.033,48.462
130.033,49.064
130.033,50.87
130.033,51.472
130.033,52.074
130.334,46.054
130.334,46.355
130.334,46.656
130.334,47.258
130.334,47.559
130.334,47.86
130.334,48.161
130.334,48.462
130.334,49.064
130.334,49.365
130.334,49.666
130.334,49.967
130.334,50.268
130.334,50.569
130.334,50.87
130.334,51.472
130.334,51.773
130.334,52.074
130.936,43.645
130.936,43.946
130.936,44.247
130.936,44.548
130.936,44.85
130.936,45.452
130.936,45.753
130.936,46.054
130.936,46.355
130.936,46.656
130.936,47.258
130.936,47.559
130.936,47.86
130.936,48.161
130.936,48.462
130.936,49.064
130.936,49.365
130.936,49.666
130.936,49.967
130.936,50.268
130.936,50.569
130.936,50.87
131.237,43.645
131.237,44.85
131.237,45.452
131.237,46.656
131.237,47.258
131.237,48.462
131.237,49.064
131.237,50.87
131.538,43.645
131.538,43.946
131.538,44.247
131.538,44.548
131.538,44.85
131.538,45.452
131.538,45.753
131.538,46.054
131.538,46.355
131.538,46.656
131.538,47.258
131.538,47.559
131.538,47.86
131.538,48.161
131.538,48.462
131.538,49.064
131.538,49.365
131.538,49.666
131.538,49.967
131.538,50.268
131.538,50.569
131.538,50.87
132.14,41.237
132.14,41.538
132.14,41.839
132.14,42.14
132.14,42.441
132.14,43.043
132.14,43.344
132.14,43.645
132.14,43.946
132.14,44.247
132.14,44.548
132.14,44.85
132.14,45.452
132.14,45.753
132.14,46.054
132.14,46.355
132.14,46.656
132.14,47.258
132.14,47.559
132.14,47.86
132.14,48.161
132.14,48.462
132.14,49.064
132.14,49.365
132.14,49.666
132.14,49.967
132.14,50.268
132.441,41.237
132.441,42.441
132.441,43.043
132.441,44.85
132.441,45.452
132.441,46.656
132.441,47.258
132.441,48.462
132.441,49.064
132.441,50.268
132.742,37.625
132.742,37.926
132.742,38.227
132.742,38.528
132.742,38.829
132.742,39.431
132.742,39.732
132.742,40.033
132.742,40.334
132.742,40.635
132.742,41.237
132.742,42.441
132.742,43.043
132.742,44.85
132.742,45.452
132.742,46.656
132.742,47.258
132.742,48.462
132.742,49.064
132.742,49.666
132.742,49.967
132.742,50.268
133.043,37.625
133.043,38.829
133.043,39.431
133.043,40.635
133.043,41.237
133.043,42.441
133.043,43.043
133.043,44.85
133.043,45.452
133.043,46.656
133.043,47.258
133.043,48.462
133.043,49.064
133.043,49.666
133.344,37.625
133.344,37.926
133.344,38.227
133.344,38.528
133.344,38.829
133.344,39.431
133.344,39.732
133.344,40.033
133.344,40.334
133.344,40.635
133.344,41.237
133.344,41.538
133.344,41.839
133.344,42.14
133.344,42.441
133.344,43.043
133.344,43.344
133.344,43.645
133.344,43.946
133.344,44.247
133.344,44.548
133.344,44.85
133.344,45.452
133.344,45.753
133.344,46.054
133.344,46.355
133.344,46.656
133.344,47.258
133.344,47.559
133.344,47.86
133.344,48.161
133.344,48.462
133.344,49.064
133.344,49.365
133.344,49.666
133.946,34.013
133.946,34.314
133.946,34.615
133.946,35.217
133.946,35.518
133.946,35.819
133.946,36.12
133.946,36.421
133.946,36.722
133.946,37.023
133.946,37.625
133.946,37.926
133.946,38.227
133.946,38.528
133.946,38.829
133.946,39.431
133.946,39.732
133.946,40.033
133.946,40.334
133.946,40.635
133.946,41.237
133.946,41.538
133.946,41.839
133.946,42.14
133.946,42.441
133.946,43.043
133.946,43.344
133.946,43.645
133.946,43.946
133.946,44.247
133.946,44.548
133.946,44.85
133.946,45.452
133.946,45.753
133.946,46.054
133.946,46.355
133.946,46.656
133.946,47.258
133.946,47.559
133.946,47.86
133.946,48.161
133.946,48.462
133.946,49.064
133.946,49.365
133.946,49.666
134.248,34.013
134.248,34.615
134.248,35.217
134.248,37.023
134.248,37.625
134.248,38.829
134.248,39.431
134.248,40.635
134.248,41.237
134.248,42.441
134.248,43.043
134.248,44.85
134.248,45.452
134.248,46.656
134.248,47.258
134.248,48.462
134.248,49.064
134.248,49.666
134.548,29.799
134.548,30.1
134.548,30.401
134.548,30.702
134.548,31.003
134.548,31.605
134.548,31.906
134.548,32.207
134.548,32.508
134.548,32.809
134.548,33.411
134.548,33.712
134.548,34.013
134.548,34.615
134.548,35.217
134.548,37.023
134.548,37.625
134.548,38.829
134.548,39.431
134.548,40.635
134.548,41.237
134.548,42.441
134.548,43.043
134.548,44.85
134.548,45.452
134.548,46.656
134.548,47.258
134.548,47.86
134.548,48.161
134.548,48.462
134.548,49.064
134.548,49.365
134.548,49.666
134.85,29.799
134.85,31.003
134.85,31.605
134.85,32.809
134.85,33.411
134.85,34.615
134.85,35.217
134.85,37.023
134.85,37.625
134.85,38.829
134.85,39.431
134.85,40.635
134.85,41.237
134.85,42.441
134.85,43.043
134.85,44.85
134.85,45.452
134.85,46.656
134.85,47.258
134.85,47.86
135.151,29.799
135.151,30.1
135.151,30.401
135.151,30.702
135.151,31.003
135.151,31.605
135.151,31.906
135.151,32.207
135.151,32.508
135.151,32.809
135.151,33.411
135.151,33.712
135.151,34.013
135.151,34.314
135.151,34.615
135.151,35.217
135.151,35.518
135.151,35.819
135.151,36.12
135.151,36.421
135.151,36.722
135.151,37.023
135.151,37.625
135.151,37.926
135.151,38.227
135.151,38.528
135.151,38.829
135.151,39.431
135.151,39.732
135.151,40.033
135.151,40.334
135.151,40.635
135.151,41.237
135.151,41.538
135.151,41.839
135.151,42.14
135.151,42.441
135.151,43.043
135.151,43.344
135.151,43.645
135.151,43.946
135.151,44.247
135.151,44.548
135.151,44.85
135.151,45.452
135.151,45.753
135.151,46.054
135.151,46.355
135.151,46.656
135.151,47.258
135.151,47.559
135.151,47.86
135.752,9.933
135.752,10.234
135.752,10.535
135.752,10.836
135.752,11.137
135.752,11.739
135.752,12.04
135.752,12.341
135.752,12.642
135.752,12.943
135.752,22.575
135.752,22.876
135.752,23.177
135.752,23.779
135.752,24.08
135.752,24.381
135.752,24.682
135.752,24.983
135.752,25.585
135.752,25.886
135.752,26.187
135.752,26.488
135.752,26.789
135.752,27.391
135.752,27.692
135.752,27.993
135.752,28.294
135.752,28.595
135.752,28.896
135.752,29.197
135.752,29.799
135.752,30.1
135.752,30.401
135.752,30.702
135.752,31.003
135.752,31.605
135.752,31.906
135.752,32.207
135.752,32.508
135.752,32.809
135.752,33.411
135.752,33.712
135.752,34.013
135.752,34.314
135.752,34.615
135.752,35.217
135.752,35.518
135.752,35.819
135.752,36.12
135.752,36.421
135.752,36.722
135.752,37.023
135.752,37.625
135.752,37.926
135.752,38.227
135.752,38.528
135.752,38.829
135.752,39.431
135.752,39.732
135.752,40.033
135.752,40.334
135.752,40.635
135.752,41.237
135.752,41.538
135.752,41.839
135.752,42.14
135.752,42.441
135.752,43.043
135.752,43.344
135.752,43.645
135.752,43.946
135.752,44.247
135.752,44.548
135.752,44.85
135.752,45.452
135.752,45.753
135.752,46.054
136.054,9.933
136.054,11.137
136.054,11.739
136.054,12.943
136.054,22.575
136.054,23.177
136.054,23.779
136.054,24.983
136.054,25.585
136.054,26.789
136.054,27.391
136.054,29.197
136.054,29.799
136.054,31.003
136.054,31.605
136.054,32.809
136.054,33.411
136.054,34.615
136.054,35.217
136.054,37.023
136.054,37.625
136.054,38.829
136.054,39.431
136.054,40.635
136.054,41.237
136.054,42.441
136.054,43.043
136.054,44.85
136.054,45.452
136.054,46.054
136.355,9.933
136.355,10.234
136.355,10.535
136.355,10.836
136.355,11.137
136.355,11.739
136.355,12.04
136.355,12.341
136.355,12.642
136.355,12.943
136.355,22.575
136.355,22.876
136.355,23.177
136.355,23.779
136.355,24.08
136.355,24.381
136.355,24.682
136.355,24.983
136.355,25.585
136.355,25.886
136.355,26.187
136.355,26.488
136.355,26.789
136.355,27.391
136.355,27.692
136.355,27.993
136.355,28.294
136.355,28.595
136.355,28.896
136.355,29.197
136.355,29.799
136.355,30.1
136.355,30.401
136.355,30.702
136.355,31.003
136.355,31.605
136.355,31.906
136.355,32.207
136.355,32.508
136.355,32.809
136.355,33.411
136.355,33.712
136.355,34.013
136.355,34.314
136.355,34.615
136.355,35.217
136.355,35.518
136.355,35.819
136.355,36.12
136.355,36.421
136.355,36.722
136.355,37.023
136.355,37.625
136.355,37.926
136.355,38.227
136.355,38.528
136.355,38.829
136.355,39.431
136.355,39.732
136.355,40.033
136.355,40.334
136.355,40.635
136.355,41.237
136.355,41.538
136.355,41.839
136.355,42.14
136.355,42.441
136.355,43.043
136.355,43.344
136.355,43.645
136.355,43.946
136.355,44.247
136.355,44.548
136.355,44.85
136.355,45.452
136.355,45.753
136.355,46.054
136.957,9.933
136.957,10.234
136.957,10.535
136.957,10.836
136.957,11.137
136.957,11.739
136.957,12.04
136.957,12.341
136.957,12.642
136.957,12.943
136.957,13.244
136.957,13.545
136.957,14.147
136.957,14.448
136.957,14.749
136.957,15.05
136.957,15.351
136.957,15.953
136.957,16.254
136.957,16.555
136.957,16.856
136.957,17.157
136.957,17.759
136.957,18.06
136.957,18.361
136.957,18.662
136.957,18.963
136.957,19.264
136.957,19.565
136.957,20.167
136.957,20.468
136.957,20.769
136.957,21.07
136.957,21.371
136.957,21.973
136.957,22.274
136.957,22.575
136.957,22.876
136.957,23.177
136.957,23.779
136.957,24.08
136.957,24.381
136.957,24.682
136.957,24.983
136.957,25.585
136.957,25.886
136.957,26.187
136.957,26.488
136.957,26.789
136.957,27.391
136.957,27.692
136.957,27.993
136.957,28.294
136.957,28.595
136.957,28.896
136.957,29.197
136.957,29.799
136.957,30.1
136.957,30.401
136.957,30.702
136.957,31.003
136.957,31.605
136.957,31.906
136.957,32.207
136.957,32.508
136.957,32.809
136.957,33.411
136.957,33.712
136.957,34.013
136.957,34.314
136.957,34.615
136.957,35.217
136.957,35.518
136.957,35.819
136.957,36.12
136.957,36.421
136.957,36.722
136.957,37.023
136.957,37.625
136.957,37.926
136.957,38.227
136.957,38.528
136.957,38.829
136.957,39.431
136.957,39.732
136.957,40.033
136.957,40.334
136.957,40.635
136.957,41.237
136.957,41.538
136.957,41.839
136.957,42.14
136.957,42.441
136.957,43.043
136.957,43.344
136.957,43.645
136.957,43.946
136.957,44.247
136.957,44.548
136.957,44.85
137.258,9.933
137.258,11.137
137.258,11.739
137.258,13.545
137.258,14.147
137.258,15.351
137.258,15.953
137.258,17.157
137.258,17.759
137.258,19.565
137.258,20.167
137.258,21.371
137.258,21.973
137.258,23.177
137.258,23.779
137.258,24.983
137.258,25.585
137.258,26.789
137.258,27.391
137.258,29.197
137.258,29.799
137.258,31.003
137.258,31.605
137.258,32.809
137.258,33.411
137.258,34.615
137.258,35.217
137.258,37.023
137.258,37.625
137.258,38.829
137.258,39.431
137.258,40.635
137.258,41.237
137.258,42.441
137.258,43.043
137.258,44.85
137.559,9.933
137.559,11.137
137.559,11.739
137.559,13.545
137.559,14.147
137.559,15.351
137.559,15.953
137.559,17.157
137.559,17.759
137.559,19.565
137.559,20.167
137.559,21.371
137.559,21.973
137.559,23.177
137.559,23.779
137.559,24.983
137.559,25.585
137.559,26.789
137.559,27.391
137.559,29.197
137.559,29.799
137.559,31.003
137.559,31.605
137.559,32.809
137.559,33.411
137.559,34.615
137.559,35.217
137.559,37.023
137.559,37.625
137.559,38.829
137.559,39.431
137.559,40.635
137.559,41.237
137.559,42.441
137.559,43.043
137.559,44.85
137.86,9.933
137.86,11.137
137.86,11.739
137.86,13.545
137.86,14.147
137.86,15.351
137.86,15.953
137.86,17.157
137.86,17.759
137.86,19.565
137.86,20.167
137.86,21.371
137.86,21.973
137.86,23.177
137.86,23.779
137.86,24.983
137.86,25.585
137.86,26.789
137.86,27.391
137.86,29.197
137.86,29.799
137.86,31.003
137.86,31.605
137.86,32.809
137.86,33.411
137.86,34.615
137.86,35.217
137.86,37.023
137.86,37.625
137.86,38.829
137.86,39.431
137.86,40.635
137.86,41.237
137.86,42.441
137.86,43.043
137.86,44.85
138.161,9.933
138.161,10.234
138.161,10.535
138.161,10.836
138.161,11.137
138.161,11.739
138.161,12.04
138.161,12.341
138.161,12.642
138.161,12.943
138.161,13.244
138.161,13.545
138.161,14.147
138.161,14.448
138.161,14.749
138.161,15.05
138.161,15.351
138.161,15.953
138.161,16.254
138.161,16.555
138.161,16.856
138.161,17.157
138.161,17.759
138.161,18.06
138.161,18.361
138.161,18.662
138.161,18.963
138.161,19.264
138.161,19.565
138.161,20.167
138.161,20.468
138.161,20.769
138.161,21.07
138.161,21.371
138.161,21.973
138.161,22.274
138.161,22.575
138.161,22.876
138.161,23.177
138.161,23.779
138.161,24.08
138.161,24.381
138.161,24.682
138.161,24.983
138.161,25.585
138.161,25.886
138.161,26.187
138.161,26.488
138.161,26.789
138.161,27.391
138.161,27.692
138.161,27.993
138.161,28.294
138.161,28.595
138.161,28.896
138.161,29.197
138.161,29.799
138.161,30.1
138.161,30.401
138.161,30.702
138.161,31.003
138.161,31.605
138.161,31.906
138.161,32.207
138.161,32.508
138.161,32.809
138.161,33.411
138.161,33.712
138.161,34.013
138.161,34.314
138.161,34.615
138.161,35.217
138.161,35.518
138.161,35.819
138.161,36.12
138.161,36.421
138.161,36.722
138.161,37.023
138.161,37.625
138.161,37.926
138.161,38.227
138.161,38.528
